feature,amplitude,percent_beyond_1_std,maximum,max_slope,median,median_absolute_deviation,percent_close_to_median,minimum,skew,std,period_fast,weighted_average,object_id,target,tflux_u,tflux_g,tflux_r,tflux_i,tflux_z,tflux_y
0,112.3269585,0.03428571428571429,212.366638,7431.809213281221,0.294604,1.508744,0.9714285714285714,-12.287279,7.670103711505145,18.854998941638126,6.336935228596153,2.4405115998766416,179685,65,0.7,4.9,16.5,81.3,177.9,298.4
0,42.4109335,0.16857142857142857,76.456299,8702.202897962668,1.341108,2.438044,0.7457142857142857,-8.365568,1.7637106302638967,16.064639003023984,582.1809327846348,8.939139734035395,179813,42,0.0,0.0,0.0,0.0,0.0,0.0
0,14.718535500000002,0.3732193732193732,18.017727,2067.4961397977168,0.599946,1.484936,0.7521367521367521,-11.419344,1.077567375678056,3.472839032437925,872.9100204499033,0.6838497810977675,179834,90,0.0,0.0,0.0,0.0,0.0,0.0
0,77.24174500000001,0.12285714285714286,143.911911,12295.221583505096,1.2607849999999998,2.2722225,0.8571428571428571,-10.571579,3.7191488495053644,19.38238233516141,325.4677147239255,5.54506683317148,179877,90,0.0,0.0,0.0,0.0,0.0,0.0
0,13.1026235,0.2787878787878788,18.66914,1971.887144225546,0.6471475,1.5875970000000001,0.6545454545454545,-7.536107,1.4186630029839047,4.411011856803938,706.8257450331091,1.6945716572720437,180090,42,0.0,0.0,0.0,0.0,0.0,0.0
0,25.786436000000002,0.4147727272727273,30.730959,2073.9702696438267,0.26147,1.653173,0.8948863636363636,-20.841913,0.8447533419649766,3.943676637431279,323.38649148778717,0.6051738807715241,180224,90,0.0,0.0,0.0,0.0,0.0,0.0
0,29.7957305,0.19886363636363635,36.48315,3236.139090096907,0.722672,1.78671,0.84375,-23.108311,1.921236103594098,6.478672829384073,305.3075821104126,1.3579496699162203,180288,42,0.0,0.0,0.0,0.0,0.0,0.0
0,40.9264025,0.14814814814814814,70.797371,7595.695573828692,0.852037,1.769206,0.8603988603988604,-11.055434,3.4652873558528383,11.241141092686904,422.6267326732701,2.189661955041701,180290,90,0.0,0.0,0.0,0.0,0.0,0.0
0,34.427234999999996,0.2627450980392157,36.381287,5368.127144553388,0.390901,1.480157,0.9058823529411765,-32.473183,0.9166105622065354,4.964625253909199,237.80072342793363,0.7371807064529089,180852,65,1.4,10.7,36.9,182.9,400.6,672.2
0,67.429151,0.09696969696969697,120.739403,7516.466621490191,0.885133,2.090124,0.8757575757575757,-14.118899,3.528737762569261,18.859651957913144,418.55171568627253,4.956567395242451,180994,90,0.0,0.0,0.0,0.0,0.0,0.0
0,68.8501205,0.07692307692307693,61.751198,10858.436860573956,0.363474,1.372204,0.9373219373219374,-75.949043,2.348776655840995,11.495568109320763,388.0481818181844,2.549911510348461,181003,90,0.0,0.0,0.0,0.0,0.0,0.0
0,21.9963975,0.21568627450980393,29.394203,3467.095261123847,0.494374,1.526992,0.788235294117647,-14.598592,1.968635647639069,6.315053302079292,729.2284982935096,1.2125940965337072,181046,90,0.0,0.0,0.0,0.0,0.0,0.0
0,2239.0652314999998,0.13333333333333333,423.248383,117051.11722197081,142.857224,116.99403299999997,0.8745098039215686,-4054.88208,-3.475626572567565,709.2933202140671,9.54453453051007,100.418261308427,181598,16,742.8,11385.6,16731.5,14830.9,10722.3,4865.2
0,23.542112000000003,0.2823529411764706,34.41864,3665.0955276744075,1.214158,2.227613,0.7372549019607844,-12.665584,1.9116548108585858,6.6514076781644,743.1789565217332,2.2379681502052673,181919,90,0.0,0.0,0.0,0.0,0.0,0.0
0,158.00764450000003,0.07058823529411765,166.298706,20080.28200634506,0.081096,1.611483,0.9294117647058824,-149.716583,2.9686740202894386,36.45414115917423,332.55089494163167,7.905368289922032,181956,42,0.0,0.0,0.0,0.0,0.0,0.0
0,131.2068435,0.13352272727272727,250.167526,12097.514022937872,0.6510214999999999,1.9146169999999998,0.8607954545454546,-12.246161,2.9421726196645897,47.63935373137153,309.85471631205706,12.492630998351853,182291,90,0.0,0.0,0.0,0.0,0.0,0.0
0,24.4992995,0.32386363636363635,33.157059,3250.231791970952,0.5993125,1.8941235,0.8153409090909091,-15.84154,1.7306142626932426,4.881935376476247,324.10619436201813,1.3158646237981229,182317,90,0.0,0.0,0.0,0.0,0.0,0.0
0,2039.9825254999998,0.06666666666666667,4050.292236,245483.58878190757,0.280158,3.2905409999999997,0.984313725490196,-29.672815,11.559200076232573,288.5577515458389,9.94711126629415,5.562473859976751,182482,65,69.4,539.4,1851.8,9178.1,20100.4,33726.3
0,1436.277386,0.1846590909090909,2856.991943,88973.16673091687,0.7167075,2.1871505,0.8352272727272727,-15.562829,3.1447858752368134,518.8129942444538,321.01039676708336,19.1539204579541,182732,90,0.0,0.0,0.0,0.0,0.0,0.0
0,90.6280585,0.12857142857142856,169.907516,14442.710781000551,0.858935,2.1247735,0.8628571428571429,-11.348601,3.848111685750242,22.43981655905195,422.2984079601978,5.560209668415247,183049,90,0.0,0.0,0.0,0.0,0.0,0.0
0,639.328062,0.048295454545454544,1261.371094,82221.89337407844,0.467415,1.9599485,0.9772727272727273,-17.28503,13.058680898481471,77.11569207230889,57.0582669452789,3.5380117011757983,183143,65,13.7,107.8,371.1,1842.2,4035.6,6770.1
0,76.158306,0.10795454545454546,139.429779,9992.112724764973,1.2379455,2.228891,0.8380681818181818,-12.886833,2.856084792657073,24.45232282747978,291.4577384923285,8.437638159226584,183206,90,0.0,0.0,0.0,0.0,0.0,0.0
0,40.7082945,0.11818181818181818,71.721924,7218.356238775458,0.7076100000000001,1.611777,0.8757575757575757,-9.694665,3.254422036583106,11.710275990485794,237.83997214484566,2.219860988644867,183210,90,0.0,0.0,0.0,0.0,0.0,0.0
0,361.4804325,0.06666666666666667,706.634155,17285.132095122448,0.300376,1.7392029999999998,0.9333333333333333,-16.32671,4.122253817654224,117.13124080147765,332.29230171072834,6.962239059048222,183283,90,0.0,0.0,0.0,0.0,0.0,0.0
0,21.962847500000002,0.28774928774928776,22.637003,3530.478595546645,0.354065,1.418107,0.8319088319088319,-21.288692,0.8018775182036164,4.234195968844304,750.1810193321666,0.7048956916807878,183481,67,0.0,0.0,0.0,0.0,0.0,0.0
0,74.734228,0.06666666666666667,133.379562,7635.138145269728,0.352305,1.620981,0.9529411764705882,-16.088894,6.251540509210322,14.167928120236688,14.757836027075449,1.6741883519103375,183622,65,1.4,10.7,36.8,182.6,400.1,671.5
0,80.83913,0.1396011396011396,147.564178,6855.935522293604,0.743215,2.109909,0.8091168091168092,-14.114082,2.3389429360804654,33.34406107772166,494.61529548088396,12.587756389336379,183842,42,0.0,0.0,0.0,0.0,0.0,0.0
0,647.8310419999999,0.1411764705882353,1283.168945,90263.57963872304,1.015648,2.5131769999999998,0.8588235294117647,-12.493139,2.86627479393226,268.08354788653,738.044732297058,24.504477091032378,183932,62,0.0,0.0,0.0,0.0,0.0,0.0
0,207.9486275,0.0392156862745098,73.421089,44664.57076801117,-0.876971,2.161563,0.9529411764705882,-342.476166,-5.9031320009194035,41.960128964456835,28.056457225395363,-9.220058524561212,183985,16,241.5,2039.5,1952.3,1330.6,819.3,334.1
0,59.03231,0.08522727272727272,107.61647,10562.969737608717,0.4622925,1.8112765,0.8778409090909091,-10.44815,3.1126670403742605,21.913597275525422,324.10619436201813,7.840402511857303,184218,52,0.0,0.0,0.0,0.0,0.0,0.0
0,1517.3929225,0.04242424242424243,17.370806,395578.55185716366,0.08181450000000001,4.2327965,0.9606060606060606,-3017.415039,-6.013752305215982,375.74726862655587,21.758460323123078,-17.51200302122259,184340,16,2271.4,20346.5,20300.8,14186.1,8862.1,3648.2
0,129.851421,0.10511363636363637,247.416138,21837.99700750626,0.8798414999999999,2.0720175,0.8920454545454546,-12.286704,3.9246755004915186,35.47915084487236,743.0189625850345,7.543637596952805,184530,42,0.0,0.0,0.0,0.0,0.0,0.0
0,88.29897,0.09375,164.38414,11194.046750437346,1.1050435,2.44022,0.8806818181818182,-12.2138,3.8723934282225456,25.005563243927327,337.63149149922754,6.7050404465150475,184663,90,0.0,0.0,0.0,0.0,0.0,0.0
0,46.468319,0.2196078431372549,83.765472,5653.526581043079,0.742206,2.226764,0.792156862745098,-9.171166,2.540233134894498,11.78422449227789,736.7722413793044,3.2249095746182856,184736,42,0.0,0.0,0.0,0.0,0.0,0.0
0,76.208065,0.125,133.969513,9862.798179342883,0.410606,1.8032035,0.8636363636363636,-18.446617,2.835237437406604,25.081419261993343,310.95740213523163,7.35971852108895,184895,90,0.0,0.0,0.0,0.0,0.0,0.0
0,14.692214500000002,0.2714285714285714,18.690353,1651.6310090032046,0.46351549999999997,1.5861625,0.7057142857142857,-10.694076,1.304658337677879,4.087525429624853,729.2266323024033,1.377062791237079,185562,90,0.0,0.0,0.0,0.0,0.0,0.0
0,2297.1269835000003,0.14901960784313725,421.256897,117135.0488869475,111.528908,117.148024,0.8549019607843137,-4172.99707,-2.965692191910181,926.3063055097848,7.931251508008626,70.45383899113425,185605,16,750.1,11481.0,16833.5,14909.2,10772.4,4885.1
0,183.750906,0.07575757575757576,352.599182,7567.320907191714,0.4891575,1.480745,0.9242424242424242,-14.90263,4.0512044063279244,54.650590595486655,723.5978813559286,7.9345367218034255,185700,90,0.0,0.0,0.0,0.0,0.0,0.0
0,137.9536515,0.11396011396011396,180.043854,19853.114577701846,0.773739,1.879533,0.886039886039886,-95.863449,3.0091729344049827,28.847428337638675,432.0374493927155,6.781512001515022,185701,90,0.0,0.0,0.0,0.0,0.0,0.0
0,52.7515425,0.22285714285714286,94.810951,7028.081055236824,3.143002,3.6714275,0.7542857142857143,-10.692134,1.9177366858251355,20.446406846321803,605.4349500713249,7.1535617147829464,185785,95,0.0,0.0,0.0,0.0,0.0,0.0
0,716.5537310000001,0.021212121212121213,1416.629028,103125.25701191182,0.701704,1.675783,0.9848484848484849,-16.478434,12.699160371133972,91.17441039201702,12.978347773217752,2.907418236900638,185839,65,12.5,124.7,355.7,1305.0,2248.3,2882.1
0,168.843662,0.3721590909090909,-122.124199,7783.7184396049315,-293.51245100000006,43.768081499999994,0.40625,-459.811523,0.17940336530500306,66.74479955991488,1092.2378750000005,-270.1025928267248,186060,88,1296.2,1581.8,1522.6,1884.5,1949.5,2398.7
0,8243.7575685,0.5628571428571428,11077.485352,567950.6966579024,-741.2268369999999,2066.2278750000005,0.41714285714285715,-5410.029785,1.033958641835621,3740.0794793531336,8.704058654634922,-502.2927886034261,186115,92,3331.4,18047.3,24048.2,26369.4,26916.3,26819.3
0,23.694831999999998,0.3181818181818182,29.981325,3639.3605980519865,0.4912885,1.6760410000000001,0.8011363636363636,-17.408339,1.9451117196714158,5.803429030605026,440.86291624621634,0.5224491262270705,186159,42,0.0,0.0,0.0,0.0,0.0,0.0
0,110.86865750000001,0.10227272727272728,207.733627,13792.659217317632,0.9586315,2.37778,0.8522727272727273,-14.003688,3.2832157792465053,38.34553937175348,737.9985641891897,10.613518578495368,186171,90,0.0,0.0,0.0,0.0,0.0,0.0
0,263.3565665,0.037142857142857144,514.945251,5811.692238996447,0.46396000000000004,1.5927660000000001,0.98,-11.767882,12.594457628168511,31.962274714601996,4.889740310613379,3.1102793360397873,186207,65,12.4,124.2,355.3,1305.4,2248.2,2881.0
0,11.4860385,0.38571428571428573,13.299492,2222.566974508096,0.6312139999999999,1.3606325,0.6771428571428572,-9.672585,0.41945962223801914,2.8875519457434566,308.6617454545446,0.6650950966312337,186345,90,0.0,0.0,0.0,0.0,0.0,0.0
0,57.6796285,0.1843137254901961,76.739502,6484.917287763418,0.761215,1.676585,0.8862745098039215,-38.619755,3.005153176982392,12.206499005274038,432.51811740890355,1.3535015561455075,186462,62,0.0,0.0,0.0,0.0,0.0,0.0
0,410.60868250000004,0.047058823529411764,760.497009,62352.968250421036,0.128308,1.9128550000000002,0.9921568627450981,-60.720356,14.866120229872237,48.570735464647335,30.180655413517673,1.5692949365319606,186691,65,16.7,131.4,452.5,2245.7,4917.0,8248.5
0,75.9423645,0.09803921568627451,122.037117,10269.763809764492,1.274268,2.4399439999999997,0.8745098039215686,-29.847612,3.3604875843714352,23.175003563231456,327.95694551035814,4.86332333542588,186702,90,0.0,0.0,0.0,0.0,0.0,0.0
0,383.6756775,0.13636363636363635,757.942017,30019.12066902255,1.490328,2.4867365,0.8607954545454546,-9.409338,3.4519170446140097,109.37094312702747,737.9985641891897,20.743950756755122,186835,90,0.0,0.0,0.0,0.0,0.0,0.0
0,39.352339,0.1450980392156863,60.743267,8608.49885986301,0.592395,1.9030660000000001,0.8588235294117647,-17.961411,2.760505941982451,12.710020331876642,495.1655851680146,2.0771392423477915,187001,90,0.0,0.0,0.0,0.0,0.0,0.0
0,55.226211500000005,0.1450980392156863,93.758087,9432.67842454924,1.587206,2.972479,0.8352941176470589,-16.694336,3.069587289294924,14.565963982875225,744.473693379785,5.9048056832105775,187048,90,0.0,0.0,0.0,0.0,0.0,0.0
0,1808.781372,0.2492836676217765,1279.403564,230480.25262747568,179.135284,167.651225,0.6303724928366762,-2338.15918,-1.6567304747227813,648.2715606123576,19.01648445201178,221.78485740025909,187120,16,7388.7,82078.0,95587.5,73226.7,48332.5,20633.9
0,31.2394605,0.1875,51.990639,5143.8590896181195,0.7360154999999999,2.0666905,0.8522727272727273,-10.488282,3.627851072815989,7.697701245069561,430.0149114173232,1.7091010709974364,187192,90,0.0,0.0,0.0,0.0,0.0,0.0
0,75.93015349999999,0.09659090909090909,141.438766,10086.743773233524,0.36775800000000003,1.8015979999999998,0.8948863636363636,-10.421541,3.46405309008878,23.960246839380982,413.335052034059,6.486479048882725,187216,62,0.0,0.0,0.0,0.0,0.0,0.0
0,233.76919949999998,0.07142857142857142,83.940407,14194.070912725367,-1.251249,4.0062635,0.9371428571428572,-383.597992,-5.442490664255738,48.95055539056187,4.985667128726815,-5.8738655091899865,187511,16,170.4,2849.5,4419.4,4042.8,2974.0,1364.8
0,28.0243685,0.30113636363636365,27.944756,2496.1835828008566,0.744557,1.6924109999999999,0.8693181818181818,-28.103981,1.1618966439895406,5.323887954669662,333.25335621662884,0.889368013207616,187545,42,0.0,0.0,0.0,0.0,0.0,0.0
0,474.44776149999996,0.19607843137254902,937.995422,38531.98804059925,1.703789,2.654116,0.8,-10.900101,3.0062693957702176,162.7207752205499,494.02069364161457,22.03599522700736,187783,90,0.0,0.0,0.0,0.0,0.0,0.0
0,14.998884,0.3696969696969697,14.016352,1469.7830268606247,0.280194,1.4144135,0.7696969696969697,-15.981416,0.30106124908776905,3.2421548473511166,721.1532939189154,0.5069915942454345,187817,90,0.0,0.0,0.0,0.0,0.0,0.0
0,153.8553235,0.24705882352941178,199.05072,17250.469719736597,3.159888,19.976390000000002,0.6313725490196078,-108.659927,0.7647573549766683,44.10373284297745,7.336731049875469,-0.766754013457926,188157,16,160.9,2575.7,3879.3,3484.5,2537.4,1156.4
0,69.603432,0.1843137254901961,60.904503,11570.085575084539,0.64556,2.043551,0.8784313725490196,-78.302361,1.3097222854047388,14.066202025158647,488.374742857139,2.198282311333132,188377,90,0.0,0.0,0.0,0.0,0.0,0.0
0,32.4521095,0.3096590909090909,47.840092,2636.0570123254333,-0.1263695,1.5521615,0.9261363636363636,-17.064127,3.7170262207210225,4.545371642019637,5.883238173469256,0.1286816851534708,188405,65,1.9,18.1,50.0,221.5,406.4,535.1
0,478.007803,0.16862745098039217,923.208069,36926.57471517832,1.375205,2.847737,0.8235294117647058,-32.807537,3.196929886717473,153.10686631322056,469.5910989010952,26.058915823805894,188513,90,0.0,0.0,0.0,0.0,0.0,0.0
0,41.470196,0.11079545454545454,68.21357,2789.7074018972608,0.8031165,1.695325,0.8579545454545454,-14.726822,2.756867565115915,14.055431521982733,415.2995722433464,5.428449527913808,188609,52,0.0,0.0,0.0,0.0,0.0,0.0
0,43.656916,0.12424242424242424,76.09874,5791.031816728425,0.8525345,1.829682,0.8787878787878788,-11.215092,3.58229157187516,11.948194190808898,328.1496925441952,2.6688164862677155,188764,90,0.0,0.0,0.0,0.0,0.0,0.0
0,222.18839300000002,0.0392156862745098,37.334061,53928.35173051707,-0.450001,1.865897,0.9647058823529412,-407.042725,-7.679834842967112,40.233183942565276,168.5711637080855,-6.721131973847836,188801,16,241.7,2040.9,1954.2,1331.3,819.6,334.2
0,140.663143,0.17045454545454544,126.623222,5457.531816812125,11.788862,13.723239,0.7926136363636364,-154.703064,-0.6576810188476115,32.33921827371676,25.02263172966784,7.59856535866858,188831,16,731.9,12069.7,18525.9,16833.1,12337.0,5647.8
0,56.43733999999999,0.16470588235294117,45.390404,9049.347002859453,0.753807,1.9003899999999998,0.9176470588235294,-67.484276,-0.07756529959910445,8.962836208279882,624.7483918128606,2.2235786444797885,189164,90,0.0,0.0,0.0,0.0,0.0,0.0
0,6268.608764500001,0.5058823529411764,10722.052734,551486.5590185637,320.254883,1335.849732,0.4823529411764706,-1815.164795,1.0807303422365797,2936.2700143903826,59.2359162739114,-46.40726302691103,189532,92,1680.9,10550.2,13579.3,14426.5,14254.0,14151.0
0,406.653578,0.01818181818181818,755.893616,73327.64549699047,-48.9158135,4.760111000000002,0.9939393939393939,-57.41354,16.987350419109262,45.10273643838007,14.757094711372204,-49.71869677281747,190040,65,49.3,119.8,287.6,1208.8,2580.9,4292.0
0,52.401359500000005,0.5498575498575499,96.612862,13082.974432705445,32.137878,21.318295,0.32763532763532766,-8.189857,0.14009511302698432,21.42581126371075,487.83200000000323,28.134487401076676,190102,88,22.1,23.3,25.9,30.9,43.2,52.3
0,80.67075700000001,0.1303030303030303,149.370529,9884.030266821814,0.626279,1.8429385,0.8272727272727273,-11.970985,2.479830006767817,35.18249964391037,427.350100100098,11.529367780594002,190161,62,0.0,0.0,0.0,0.0,0.0,0.0
0,47.644214000000005,0.10857142857142857,82.431358,7275.316837837038,0.410849,1.618034,0.88,-12.85707,2.9395732462126802,18.065480212103882,246.03472463768045,3.881724702305487,190303,90,0.0,0.0,0.0,0.0,0.0,0.0
0,779.5456965000001,0.17714285714285713,1548.708374,102690.3741300716,0.6628974999999999,1.731166,0.8257142857142857,-10.383019,2.7256025262777266,307.16915597601604,716.9086148648627,17.868713678424964,190577,62,0.0,0.0,0.0,0.0,0.0,0.0
0,93.462037,0.09659090909090909,170.569885,6822.849608677258,0.7818860000000001,1.953432,0.8920454545454546,-16.354189,3.5855272244404555,25.343740894068187,416.4872735938993,8.192723498197621,190784,42,0.0,0.0,0.0,0.0,0.0,0.0
0,306.39546,0.1303030303030303,602.068542,41940.064752388906,0.6395755,1.8211709999999999,0.8696969696969697,-10.722378,3.250046446195701,111.49841525137623,237.443131256951,10.703100154173057,190878,62,0.0,0.0,0.0,0.0,0.0,0.0
0,75.803128,0.11079545454545454,140.973434,10124.827052052733,1.101816,1.878473,0.8693181818181818,-10.632822,3.136039367209581,25.550099034521235,247.81347135564403,7.681440486984217,191008,90,0.0,0.0,0.0,0.0,0.0,0.0
0,40.974005500000004,0.1787878787878788,63.475517,2766.4639076123667,0.3176325,1.5381749999999998,0.9606060606060606,-18.472494,6.3765321352990165,5.0954767907355984,13.663714194271018,0.43962117460942707,191287,65,1.8,16.1,42.4,169.0,300.1,394.0
0,41.358928,0.42613636363636365,30.789839,2096.688735994105,-9.721976999999999,15.609299499999999,0.29261363636363635,-51.928017,-0.18472427955763146,17.385856685662212,610.1887569832406,-10.525735548836845,191334,88,96.4,121.9,127.3,130.4,164.2,165.4
0,82.7795635,0.08181818181818182,151.567276,10095.787109005574,1.3002175,2.449388,0.8818181818181818,-13.991851,4.081505229115908,20.14264121584091,297.92236566643265,6.009420672241726,191397,90,0.0,0.0,0.0,0.0,0.0,0.0
0,345.066787,0.16193181818181818,682.256348,50696.302733415796,1.0620535,2.5019035,0.8380681818181818,-7.877226,2.464822322389509,162.19501519077323,431.2884007897339,22.328388867638758,191667,42,0.0,0.0,0.0,0.0,0.0,0.0
0,28.0091,0.16857142857142857,43.137096,1717.644128262421,0.1717645,1.2364445,0.9171428571428571,-12.881104,3.699829736034922,4.567244520259556,48.609540716985315,0.5991456793327194,191847,65,1.4,10.9,37.4,185.5,406.1,681.2
0,76.8861505,0.13068181818181818,137.744431,14531.307269080302,1.1916685,2.4539665,0.8522727272727273,-16.02787,3.530847709271055,20.47539372056603,327.5076086956525,6.729074129374569,192104,90,0.0,0.0,0.0,0.0,0.0,0.0
0,48.010273,0.3333333333333333,39.405884,2133.3115594120186,0.366129,11.902823999999999,0.40784313725490196,-56.614662,-0.500593849580341,17.353668368843636,1068.3197499999915,-3.1913585091459407,192492,88,190.9,223.0,208.5,252.2,260.1,323.4
0,584.172218,0.2057142857142857,1156.343994,45327.527868144454,0.6091575,2.164076,0.7942857142857143,-12.000442,2.3613041818106915,232.12509201016053,299.51298517995684,22.155656639330036,193178,90,0.0,0.0,0.0,0.0,0.0,0.0
0,366.9158595,0.20606060606060606,717.17511,17492.211963422025,0.9609844999999999,2.104546,0.7909090909090909,-16.656609,3.301395167832891,85.10730858015074,528.3697400990073,23.027458170682888,193431,42,0.0,0.0,0.0,0.0,0.0,0.0
0,85.919467,0.19215686274509805,153.778015,10769.256704208296,0.939847,2.762149,0.7725490196078432,-18.060919,2.272685658920409,35.291634765932756,441.45444214875687,7.850300096615174,193470,62,0.0,0.0,0.0,0.0,0.0,0.0
0,151.420357,0.08857142857142856,291.59024,7532.644678118709,0.6166445,1.2556439999999998,0.9028571428571428,-11.250474,4.019066095943458,46.31943662256208,727.9758147512844,8.489927122150048,193610,90,0.0,0.0,0.0,0.0,0.0,0.0
0,33.5705885,0.14204545454545456,50.59314,5195.739743865355,0.882706,2.2575385,0.8181818181818182,-16.548037,2.9181316336183984,10.457062008854876,327.5076086956525,2.587767873784853,193639,90,0.0,0.0,0.0,0.0,0.0,0.0
0,182.589219,0.3254901960784314,344.14093,10573.510641106432,54.468124,42.761251,0.403921568627451,-21.037508,1.1597824468158136,78.61032687321085,248.59098312972472,63.42709382031557,193712,88,190.2,192.5,240.7,280.8,458.4,426.6
0,62.0945285,0.09090909090909091,12.724602,14455.956749618694,-0.12583450000000002,1.7098119999999999,0.9515151515151515,-111.464455,-6.9711560627341,8.95949752474053,57.895680770273664,-1.505459360309602,193961,16,54.2,402.2,351.7,227.6,135.9,54.4
0,45.4709695,0.08522727272727272,72.376244,7001.288292068997,0.46111599999999997,1.63376,0.8977272727272727,-18.565695,3.7042509597666418,13.06425380912985,753.2675000000005,3.5055037122912918,194054,90,0.0,0.0,0.0,0.0,0.0,0.0
0,59.822347,0.11714285714285715,108.111824,8165.189081974129,0.5504795,1.8983425,0.86,-11.53287,3.340574317166653,17.664868968883496,414.86793743890394,3.9390783893108265,194350,90,0.0,0.0,0.0,0.0,0.0,0.0
0,77.22909,0.08831908831908832,138.848862,9800.440661527671,0.392305,1.548499,0.8945868945868946,-15.609318,3.198078929668608,26.76624787595397,738.5000000000049,7.529373910425111,194474,90,0.0,0.0,0.0,0.0,0.0,0.0
0,112.824653,0.10826210826210826,216.749481,13930.014861544525,1.724602,2.4360619999999997,0.8746438746438746,-8.899825,2.7451731676172515,43.85356512139121,406.52666666666937,15.826455254317375,194500,42,0.0,0.0,0.0,0.0,0.0,0.0
0,22.355241499999998,0.36182336182336183,32.718925,5733.534559869495,0.571854,1.517356,0.8518518518518519,-11.991558,2.3869917705663166,4.053035063158492,638.0463378176426,1.0682327827854572,194509,90,0.0,0.0,0.0,0.0,0.0,0.0
0,75.2668925,0.24705882352941178,131.645172,10858.46757485968,1.137633,2.532795,0.9294117647058824,-18.888613,6.1344222429758295,11.605460259975501,735.5041308089442,3.1195426332738756,194563,90,0.0,0.0,0.0,0.0,0.0,0.0
0,15.758096,0.37575757575757573,18.652708,1783.6404547719744,0.217587,1.341357,0.8,-12.863484,0.524950712550747,3.233103998300167,703.332372322896,0.43965931575564143,194669,90,0.0,0.0,0.0,0.0,0.0,0.0
0,69.54010600000001,0.4828571428571429,100.53727,2137.006545725943,53.9304845,26.036468500000005,0.2857142857142857,-38.542942,-0.40971605276766254,45.86226204579835,986.9997674418576,26.3158711964434,194786,88,165.9,184.5,227.8,225.1,222.6,263.0
0,21.9522435,0.21714285714285714,34.586937,2321.5643407432663,0.1420105,1.493513,0.8885714285714286,-9.31755,3.164705349019824,3.6218804304447,10.59700124843942,0.37808109392418393,194937,65,3.5,33.4,95.4,350.1,602.9,772.7
0,23.404148999999997,0.2727272727272727,27.282175,2556.178440102155,0.23326,1.729513,0.8212121212121212,-19.526123,0.8757340853127348,4.232156918027836,8.307344671245897,0.45885517757294514,195026,65,13.9,108.9,374.6,1858.3,4071.6,6833.3
0,10.6303885,0.4542857142857143,10.381873,1805.516421831299,0.567448,1.4006880000000002,0.6485714285714286,-10.878904,-0.33001179910197337,2.7154390773665584,806.8629277566516,0.5386873193156552,195047,90,0.0,0.0,0.0,0.0,0.0,0.0
0,87.0157,0.045454545454545456,153.618652,3237.411168018665,-0.218474,1.6251615,0.9573863636363636,-20.412748,6.028115837719428,16.904414057503708,5.1673603472542595,1.7754876454932929,195331,65,4.6,45.2,129.1,474.0,817.1,1047.1
0,20.154705999999997,0.2696969696969697,28.076344,3003.2292116395856,0.5256035,1.809284,0.7606060606060606,-12.233068,1.8610475249509006,5.399122594004314,713.9176421404646,1.394974983801178,195359,90,0.0,0.0,0.0,0.0,0.0,0.0
0,100.27357950000001,0.045584045584045586,189.817596,14104.785399965358,0.174834,1.241417,0.9572649572649573,-10.729563,5.831792905151849,23.76907725930497,91.71744735711276,2.0419453067199322,195555,62,0.0,0.0,0.0,0.0,0.0,0.0
0,273.4915025,0.04843304843304843,513.585327,54429.713835966075,0.397986,1.291751,0.9544159544159544,-33.397678,5.942314581395518,57.54215092874835,735.9534482758669,4.701511994176211,195975,67,0.0,0.0,0.0,0.0,0.0,0.0
0,19.780375499999998,0.36363636363636365,28.168394,1585.1220911103992,0.346982,1.3976725,0.8096590909090909,-11.392357,2.1421435073518857,4.137390174968781,713.880964052288,0.555877068961815,196121,90,0.0,0.0,0.0,0.0,0.0,0.0
0,1784.5938110000002,0.5085714285714286,2275.246582,111453.61648868324,201.258217,693.2876585,0.3028571428571429,-1293.94104,0.35698087230102155,884.7355207076652,4.8981488106916435,75.92221249972634,196122,92,1183.5,6977.8,8478.5,8585.7,8283.4,8255.4
0,44.851192499999996,0.12535612535612536,74.706459,7812.9416863508495,0.499623,1.719082,0.9002849002849003,-14.995926,4.9397078030078765,8.495788713107784,724.7079796264903,1.8293989313700771,196221,90,0.0,0.0,0.0,0.0,0.0,0.0
0,44.684253999999996,0.13920454545454544,76.767586,7415.253374762346,0.566317,1.8705094999999998,0.8380681818181818,-12.600922,2.594841553868417,16.416169379986822,446.2667517875387,5.757377931861369,196240,52,0.0,0.0,0.0,0.0,0.0,0.0
0,15.702344,0.37142857142857144,19.625095,1244.186421889452,0.9472860000000001,1.7673990000000002,0.6971428571428572,-11.779593,0.8741329336033041,3.729661019089462,617.7727802037828,1.5302207302823287,196870,90,0.0,0.0,0.0,0.0,0.0,0.0
0,63.087438,0.13105413105413105,117.717331,8454.416488966082,0.312138,1.34659,0.9259259259259259,-8.457545,5.315763928709614,11.970238536938949,732.1663807890271,1.152103621525046,197129,62,0.0,0.0,0.0,0.0,0.0,0.0
0,68.07284949999999,0.1396011396011396,66.930275,13445.049861391282,0.53334,1.71942,0.8746438746438746,-69.215424,2.047526709916978,14.005175811423896,441.87681159420583,3.516683603216522,197141,52,0.0,0.0,0.0,0.0,0.0,0.0
0,164.899952,0.12156862745098039,91.625511,24792.711007834114,33.793114,30.019272,0.5686274509803921,-238.174393,-1.766494933816881,71.243277929081,9.547093386952564,12.339133882826678,197299,16,46.5,713.4,1036.6,909.1,653.1,294.8
